"BehaviorSpace results (NetLogo 5.3.1)"
"Paleoscape_v4.2.nlogo"
"experiment1"
"04/06/2017 10:15:31:587 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","779","0","539"
,"7958.343457865225","2954000","28002400","54624000","0","30938100","263235518","0","3521600","66267864","12200300","1102500","2872100","0.0027404479578392624","0.5787193675889328","57914.005","7958.343457865225","2954000","28002400","54624000","0","30938100","263235518","0","3521600","66267864","12200300","1102500","2872100","0.0027404479578392624","0.5787193675889328","42535.081","7958.343457865225","2954000","28002400","54624000","0","30938100","263235518","0","3521600","66267864","12200300","1102500","2872100","0.0027404479578392624","0.5787193675889328","42134.502","7958.343457865225","2954000","28002400","54624000","0","30938100","263235518","0","3521600","66267864","12200300","1102500","2872100","0.0027404479578392624","0.5787193675889328","47965.551","7958.343457865225","2954000","28002400","54624000","0","30938100","263235518","0","3521600","66267864","12200300","1102500","2872100","0.0027404479578392624","0.5787193675889328","45111.857"
,"7524.790657564624","2966000","28059240","54814800","0","31053800","263636142","0","3528300","66462552","12211900","1102650","2872100","0.002736842105263158","0.5785508771929825","58026.699","7524.790657564624","2966000","28059240","54814800","0","31053800","263636142","0","3528300","66462552","12211900","1102650","2872100","0.002736842105263158","0.5785508771929825","42640.372","7524.790657564624","2966000","28059240","54814800","0","31053800","263636142","0","3528300","66462552","12211900","1102650","2872100","0.002736842105263158","0.5785508771929825","42260.715","7524.790657564624","2966000","28059240","54814800","0","31053800","263636142","0","3528300","66462552","12211900","1102650","2872100","0.002736842105263158","0.5785508771929825","48077.198","7524.790657564624","2966000","28059240","54814800","0","31053800","263636142","0","3528300","66462552","12211900","1102650","2872100","0.002736842105263158","0.5785508771929825","45232.566"
,"7477.202646216256","2966000","28107960","54967200","0","31159100","264221748","0","3538100","66633840","12320650","1104000","2897400","0.002733245729303548","0.5783810775295664","58079.026","7477.202646216256","2966000","28107960","54967200","0","31159100","264221748","0","3538100","66633840","12320650","1104000","2897400","0.002733245729303548","0.5783810775295664","42674.439","7477.202646216256","2966000","28107960","54967200","0","31159100","264221748","0","3538100","66633840","12320650","1104000","2897400","0.002733245729303548","0.5783810775295664","42305.522","7477.202646216256","2966000","28107960","54967200","0","31159100","264221748","0","3538100","66633840","12320650","1104000","2897400","0.002733245729303548","0.5783810775295664","48124.318","7477.202646216256","2966000","28107960","54967200","0","31159100","264221748","0","3538100","66633840","12320650","1104000","2897400","0.002733245729303548","0.5783810775295664","45278.039"
,"7615.879126983139","2966000","28181040","55160400","0","31216200","264942258","0","3542200","66815424","12419250","1110000","2915000","0.0027296587926509187","0.5781819772528434","58117.255","7615.879126983139","2966000","28181040","55160400","0","31216200","264942258","0","3542200","66815424","12419250","1110000","2915000","0.0027296587926509187","0.5781819772528434","42713.173","7615.879126983139","2966000","28181040","55160400","0","31216200","264942258","0","3542200","66815424","12419250","1110000","2915000","0.0027296587926509187","0.5781819772528434","42351.17","7615.879126983139","2966000","28181040","55160400","0","31216200","264942258","0","3542200","66815424","12419250","1110000","2915000","0.0027296587926509187","0.5781819772528434","48175.266","7615.879126983139","2966000","28181040","55160400","0","31216200","264942258","0","3542200","66815424","12419250","1110000","2915000","0.0027296587926509187","0.5781819772528434","45334.257"
,"7736.981547541905","2996000","28243680","55330800","0","31283900","265589184","0","3552000","67041468","12419250","1112400","2920500","0.0027260812581913502","0.5780166011358672","58157.36","7736.981547541905","2996000","28243680","55330800","0","31283900","265589184","0","3552000","67041468","12419250","1112400","2920500","0.0027260812581913502","0.5780166011358672","42759.599","7736.981547541905","2996000","28243680","55330800","0","31283900","265589184","0","3552000","67041468","12419250","1112400","2920500","0.0027260812581913502","0.5780166011358672","42412.729","7736.981547541905","2996000","28243680","55330800","0","31283900","265589184","0","3552000","67041468","12419250","1112400","2920500","0.0027260812581913502","0.5780166011358672","48234.073","7736.981547541905","2996000","28243680","55330800","0","31283900","265589184","0","3552000","67041468","12419250","1112400","2920500","0.0027260812581913502","0.5780166011358672","45400.445"
,"7581.543919162905","3006000","28305160","55665600","0","31370400","266149240","0","3560400","67195908","12419250","1112850","2933700","0.0027225130890052357","0.5778359511343805","58207.641","7581.543919162905","3006000","28305160","55665600","0","31370400","266149240","0","3560400","67195908","12419250","1112850","2933700","0.0027225130890052357","0.5778359511343805","42800.528","7581.543919162905","3006000","28305160","55665600","0","31370400","266149240","0","3560400","67195908","12419250","1112850","2933700","0.0027225130890052357","0.5778359511343805","42474.086","7581.543919162905","3006000","28305160","55665600","0","31370400","266149240","0","3560400","67195908","12419250","1112850","2933700","0.0027225130890052357","0.5778359511343805","48308.403","7581.543919162905","3006000","28305160","55665600","0","31370400","266149240","0","3560400","67195908","12419250","1112850","2933700","0.0027225130890052357","0.5778359511343805","45461.623"
,"7341.918889926211","3008000","28357360","55940400","0","31453000","266840112","0","3567600","67432716","12419250","1115700","2933700","0.002718954248366013","0.5776348583877996","58259.369","7341.918889926211","3008000","28357360","55940400","0","31453000","266840112","0","3567600","67432716","12419250","1115700","2933700","0.002718954248366013","0.5776348583877996","42839.48","7341.918889926211","3008000","28357360","55940400","0","31453000","266840112","0","3567600","67432716","12419250","1115700","2933700","0.002718954248366013","0.5776348583877996","42515.285","7341.918889926211","3008000","28357360","55940400","0","31453000","266840112","0","3567600","67432716","12419250","1115700","2933700","0.002718954248366013","0.5776348583877996","48368.431","7341.918889926211","3008000","28357360","55940400","0","31453000","266840112","0","3567600","67432716","12419250","1115700","2933700","0.002718954248366013","0.5776348583877996","45498.582"
,"6944.18783161904","3008000","28421160","56101200","0","31537900","267530984","0","3574600","67575924","12422150","1119900","2933700","0.0027154046997389034","0.5774708442123586","58317.778","6944.18783161904","3008000","28421160","56101200","0","31537900","267530984","0","3574600","67575924","12422150","1119900","2933700","0.0027154046997389034","0.5774708442123586","42882.802","6944.18783161904","3008000","28421160","56101200","0","31537900","267530984","0","3574600","67575924","12422150","1119900","2933700","0.0027154046997389034","0.5774708442123586","42559.129","6944.18783161904","3008000","28421160","56101200","0","31537900","267530984","0","3574600","67575924","12422150","1119900","2933700","0.0027154046997389034","0.5774708442123586","48418.59","6944.18783161904","3008000","28421160","56101200","0","31537900","267530984","0","3574600","67575924","12422150","1119900","2933700","0.0027154046997389034","0.5774708442123586","45543.385"
,"7065.582819657522","3010000","28475680","56239200","0","31651100","267930586","0","3588200","67719600","12422150","1125150","2933700","0.002711864406779661","0.5773176879617558","58368.627","7065.582819657522","3010000","28475680","56239200","0","31651100","267930586","0","3588200","67719600","12422150","1125150","2933700","0.002711864406779661","0.5773176879617558","42933.769","7065.582819657522","3010000","28475680","56239200","0","31651100","267930586","0","3588200","67719600","12422150","1125150","2933700","0.002711864406779661","0.5773176879617558","42611.895","7065.582819657522","3010000","28475680","56239200","0","31651100","267930586","0","3588200","67719600","12422150","1125150","2933700","0.002711864406779661","0.5773176879617558","48470.9","7065.582819657522","3010000","28475680","56239200","0","31651100","267930586","0","3588200","67719600","12422150","1125150","2933700","0.002711864406779661","0.5773176879617558","45591.986"
,"7083.284288252166","3012000","28525560","56589600","0","31705900","268468158","0","3593600","67826772","12422150","1125150","2933700","0.0027083333333333334","0.5772152777777778","58405.65","7083.284288252166","3012000","28525560","56589600","0","31705900","268468158","0","3593600","67826772","12422150","1125150","2933700","0.0027083333333333334","0.5772152777777778","42991.392","7083.284288252166","3012000","28525560","56589600","0","31705900","268468158","0","3593600","67826772","12422150","1125150","2933700","0.0027083333333333334","0.5772152777777778","42647.744","7083.284288252166","3012000","28525560","56589600","0","31705900","268468158","0","3593600","67826772","12422150","1125150","2933700","0.0027083333333333334","0.5772152777777778","48520.928","7083.284288252166","3012000","28525560","56589600","0","31705900","268468158","0","3593600","67826772","12422150","1125150","2933700","0.0027083333333333334","0.5772152777777778","45636.872"
,"7064.364619461852","3014000","28594000","56934000","0","31752900","268811550","0","3600100","67954536","12422150","1125600","2933700","0.00270481144343303","0.5770905938448201","58443.62","7064.364619461852","3014000","28594000","56934000","0","31752900","268811550","0","3600100","67954536","12422150","1125600","2933700","0.00270481144343303","0.5770905938448201","43037.542","7064.364619461852","3014000","28594000","56934000","0","31752900","268811550","0","3600100","67954536","12422150","1125600","2933700","0.00270481144343303","0.5770905938448201","42683.67","7064.364619461852","3014000","28594000","56934000","0","31752900","268811550","0","3600100","67954536","12422150","1125600","2933700","0.00270481144343303","0.5770905938448201","48576.032","7064.364619461852","3014000","28594000","56934000","0","31752900","268811550","0","3600100","67954536","12422150","1125600","2933700","0.00270481144343303","0.5770905938448201","45684.859"
,"7395.0329158518025","3014000","28654320","57121200","0","31801200","269397156","0","3609400","68136120","12422150","1125600","2933700","0.0027012987012987014","0.5769229437229437","58482.746","7395.0329158518025","3014000","28654320","57121200","0","31801200","269397156","0","3609400","68136120","12422150","1125600","2933700","0.0027012987012987014","0.5769229437229437","43078.469","7395.0329158518025","3014000","28654320","57121200","0","31801200","269397156","0","3609400","68136120","12422150","1125600","2933700","0.0027012987012987014","0.5769229437229437","42719.599","7395.0329158518025","3014000","28654320","57121200","0","31801200","269397156","0","3609400","68136120","12422150","1125600","2933700","0.0027012987012987014","0.5769229437229437","48631.389","7395.0329158518025","3014000","28654320","57121200","0","31801200","269397156","0","3609400","68136120","12422150","1125600","2933700","0.0027012987012987014","0.5769229437229437","45737.802"
,"7436.848406086169","3014000","28711160","57481200","0","31847800","269716020","0","3615800","68296644","12423600","1126350","2933700","0.0026977950713359274","0.5768231733679204","58527.2","7436.848406086169","3014000","28711160","57481200","0","31847800","269716020","0","3615800","68296644","12423600","1126350","2933700","0.0026977950713359274","0.5768231733679204","43123.059","7436.848406086169","3014000","28711160","57481200","0","31847800","269716020","0","3615800","68296644","12423600","1126350","2933700","0.0026977950713359274","0.5768231733679204","42764.008","7436.848406086169","3014000","28711160","57481200","0","31847800","269716020","0","3615800","68296644","12423600","1126350","2933700","0.0026977950713359274","0.5768231733679204","48690.716","7436.848406086169","3014000","28711160","57481200","0","31847800","269716020","0","3615800","68296644","12423600","1126350","2933700","0.0026977950713359274","0.5768231733679204","45799.471"
,"7408.888350103371","3014000","28779600","57679200","0","31924300","270108468","0","3619300","68445000","12423600","1126500","2933700","0.002694300518134715","0.5767184801381693","58570.59","7408.888350103371","3014000","28779600","57679200","0","31924300","270108468","0","3619300","68445000","12423600","1126500","2933700","0.002694300518134715","0.5767184801381693","43171.811","7408.888350103371","3014000","28779600","57679200","0","31924300","270108468","0","3619300","68445000","12423600","1126500","2933700","0.002694300518134715","0.5767184801381693","42811.628","7408.888350103371","3014000","28779600","57679200","0","31924300","270108468","0","3619300","68445000","12423600","1126500","2933700","0.002694300518134715","0.5767184801381693","48752.136","7408.888350103371","3014000","28779600","57679200","0","31924300","270108468","0","3619300","68445000","12423600","1126500","2933700","0.002694300518134715","0.5767184801381693","45853.95"
,"7676.748016326579","3014000","28841080","57939600","0","31971300","270548950","0","3625700","68549832","12439550","1127100","2933700","0.0026908150064683055","0.5766002587322121","58617.203","7676.748016326579","3014000","28841080","57939600","0","31971300","270548950","0","3625700","68549832","12439550","1127100","2933700","0.0026908150064683055","0.5766002587322121","43217.74","7676.748016326579","3014000","28841080","57939600","0","31971300","270548950","0","3625700","68549832","12439550","1127100","2933700","0.0026908150064683055","0.5766002587322121","42853.561","7676.748016326579","3014000","28841080","57939600","0","31971300","270548950","0","3625700","68549832","12439550","1127100","2933700","0.0026908150064683055","0.5766002587322121","48809.853","7676.748016326579","3014000","28841080","57939600","0","31971300","270548950","0","3625700","68549832","12439550","1127100","2933700","0.0026908150064683055","0.5766002587322121","45914.541"
,"7850.489041825436","3014000","28902560","58226400","0","32016600","270962860","0","3634100","68705208","12439550","1128150","2933700","0.0026873385012919897","0.5764875107665806","58667.353","7850.489041825436","3014000","28902560","58226400","0","32016600","270962860","0","3634100","68705208","12439550","1128150","2933700","0.0026873385012919897","0.5764875107665806","43269.285","7850.489041825436","3014000","28902560","58226400","0","32016600","270962860","0","3634100","68705208","12439550","1128150","2933700","0.0026873385012919897","0.5764875107665806","42898.841","7850.489041825436","3014000","28902560","58226400","0","32016600","270962860","0","3634100","68705208","12439550","1128150","2933700","0.0026873385012919897","0.5764875107665806","48860.644","7850.489041825436","3014000","28902560","58226400","0","32016600","270962860","0","3634100","68705208","12439550","1128150","2933700","0.0026873385012919897","0.5764875107665806","45977.017"
,"8214.096930746493","3016000","28942000","58477200","0","32104800","271341000","0","3646000","68861052","12446800","1128150","2933700","0.0026838709677419357","0.576385376344086","58773.123","8214.096930746493","3016000","28942000","58477200","0","32104800","271341000","0","3646000","68861052","12446800","1128150","2933700","0.0026838709677419357","0.576385376344086","43424.23","8214.096930746493","3016000","28942000","58477200","0","32104800","271341000","0","3646000","68861052","12446800","1128150","2933700","0.0026838709677419357","0.576385376344086","43019.946","8214.096930746493","3016000","28942000","58477200","0","32104800","271341000","0","3646000","68861052","12446800","1128150","2933700","0.0026838709677419357","0.576385376344086","48988.52","8214.096930746493","3016000","28942000","58477200","0","32104800","271341000","0","3646000","68861052","12446800","1128150","2933700","0.0026838709677419357","0.576385376344086","46094.079"
,"8078.86817929039","3016000","29005800","58515600","0","32157200","271768196","0","3649600","68993028","12555550","1129200","2953500","0.0026804123711340207","0.5763024054982818","58810.729","8078.86817929039","3016000","29005800","58515600","0","32157200","271768196","0","3649600","68993028","12555550","1129200","2953500","0.0026804123711340207","0.5763024054982818","43477.818","8078.86817929039","3016000","29005800","58515600","0","32157200","271768196","0","3649600","68993028","12555550","1129200","2953500","0.0026804123711340207","0.5763024054982818","43063.015","8078.86817929039","3016000","29005800","58515600","0","32157200","271768196","0","3649600","68993028","12555550","1129200","2953500","0.0026804123711340207","0.5763024054982818","49038.125","8078.86817929039","3016000","29005800","58515600","0","32157200","271768196","0","3649600","68993028","12555550","1129200","2953500","0.0026804123711340207","0.5763024054982818","46134.301"
,"7755.0800389823435","3016000","29063800","58548000","0","32228700","272129984","0","3659300","69088032","12664300","1130850","2979900","0.002676962676962677","0.5761973401973401","58853.277","7755.0800389823435","3016000","29063800","58548000","0","32228700","272129984","0","3659300","69088032","12664300","1130850","2979900","0.002676962676962677","0.5761973401973401","43519.894","7755.0800389823435","3016000","29063800","58548000","0","32228700","272129984","0","3659300","69088032","12664300","1130850","2979900","0.002676962676962677","0.5761973401973401","43107.454","7755.0800389823435","3016000","29063800","58548000","0","32228700","272129984","0","3659300","69088032","12664300","1130850","2979900","0.002676962676962677","0.5761973401973401","49089.954","7755.0800389823435","3016000","29063800","58548000","0","32228700","272129984","0","3659300","69088032","12664300","1130850","2979900","0.002676962676962677","0.5761973401973401","46182.162"
,"7708.806685542359","3016000","29133400","58761600","0","32293300","272348692","0","3662000","69239196","12664300","1133550","2988700","0.002673521850899743","0.5760925449871465","58901.491","7708.806685542359","3016000","29133400","58761600","0","32293300","272348692","0","3662000","69239196","12664300","1133550","2988700","0.002673521850899743","0.5760925449871465","43562.51","7708.806685542359","3016000","29133400","58761600","0","32293300","272348692","0","3662000","69239196","12664300","1133550","2988700","0.002673521850899743","0.5760925449871465","43153.827","7708.806685542359","3016000","29133400","58761600","0","32293300","272348692","0","3662000","69239196","12664300","1133550","2988700","0.002673521850899743","0.5760925449871465","49156.449","7708.806685542359","3016000","29133400","58761600","0","32293300","272348692","0","3662000","69239196","12664300","1133550","2988700","0.002673521850899743","0.5760925449871465","46234.811"
,"7610.591415743846","3016000","29198360","58806000","0","32346700","272669600","0","3670100","69318288","12773050","1136250","2992000","0.0026700898587933247","0.57601540436457","58961.48","7610.591415743846","3016000","29198360","58806000","0","32346700","272669600","0","3670100","69318288","12773050","1136250","2992000","0.0026700898587933247","0.57601540436457","43612.263","7610.591415743846","3016000","29198360","58806000","0","32346700","272669600","0","3670100","69318288","12773050","1136250","2992000","0.0026700898587933247","0.57601540436457","43200.161","7610.591415743846","3016000","29198360","58806000","0","32346700","272669600","0","3670100","69318288","12773050","1136250","2992000","0.0026700898587933247","0.57601540436457","49221.063","7610.591415743846","3016000","29198360","58806000","0","32346700","272669600","0","3670100","69318288","12773050","1136250","2992000","0.0026700898587933247","0.57601540436457","46278.584"
,"7498.61996381266","3016000","29262160","59030400","0","32394000","272993574","0","3678000","69473196","12773050","1136700","2992000","0.0026666666666666666","0.5758991452991453","59004.179","7498.61996381266","3016000","29262160","59030400","0","32394000","272993574","0","3678000","69473196","12773050","1136700","2992000","0.0026666666666666666","0.5758991452991453","43661.748","7498.61996381266","3016000","29262160","59030400","0","32394000","272993574","0","3678000","69473196","12773050","1136700","2992000","0.0026666666666666666","0.5758991452991453","43245.183","7498.61996381266","3016000","29262160","59030400","0","32394000","272993574","0","3678000","69473196","12773050","1136700","2992000","0.0026666666666666666","0.5758991452991453","49265.543","7498.61996381266","3016000","29262160","59030400","0","32394000","272993574","0","3678000","69473196","12773050","1136700","2992000","0.0026666666666666666","0.5758991452991453","46324.712"
,"7412.376997350244","3016000","29331760","59192400","0","32424300","273272580","0","3684100","69614532","12773050","1143000","2992000","0.0026632522407170297","0.5757985488689714","59041.122","7412.376997350244","3016000","29331760","59192400","0","32424300","273272580","0","3684100","69614532","12773050","1143000","2992000","0.0026632522407170297","0.5757985488689714","43713.828","7412.376997350244","3016000","29331760","59192400","0","32424300","273272580","0","3684100","69614532","12773050","1143000","2992000","0.0026632522407170297","0.5757985488689714","43297.86","7412.376997350244","3016000","29331760","59192400","0","32424300","273272580","0","3684100","69614532","12773050","1143000","2992000","0.0026632522407170297","0.5757985488689714","49320.171","7412.376997350244","3016000","29331760","59192400","0","32424300","273272580","0","3684100","69614532","12773050","1143000","2992000","0.0026632522407170297","0.5757985488689714","46383.481"
,"7104.042676261473","3028000","29386280","59300400","0","32472200","273473914","0","3702100","69673032","12773050","1147650","2992000","0.002659846547314578","0.575768115942029","59076.988","7104.042676261473","3028000","29386280","59300400","0","32472200","273473914","0","3702100","69673032","12773050","1147650","2992000","0.002659846547314578","0.575768115942029","43762.552","7104.042676261473","3028000","29386280","59300400","0","32472200","273473914","0","3702100","69673032","12773050","1147650","2992000","0.002659846547314578","0.575768115942029","43368.31","7104.042676261473","3028000","29386280","59300400","0","32472200","273473914","0","3702100","69673032","12773050","1147650","2992000","0.002659846547314578","0.575768115942029","49376.772","7104.042676261473","3028000","29386280","59300400","0","32472200","273473914","0","3702100","69673032","12773050","1147650","2992000","0.002659846547314578","0.575768115942029","46451.796"
,"7497.119224150912","3046000","29438480","59362800","0","32531400","273699776","0","3718200","69795180","12773050","1149150","2993100","0.002656449553001277","0.5756747552149851","59110.364","7497.119224150912","3046000","29438480","59362800","0","32531400","273699776","0","3718200","69795180","12773050","1149150","2993100","0.002656449553001277","0.5756747552149851","43811.407","7497.119224150912","3046000","29438480","59362800","0","32531400","273699776","0","3718200","69795180","12773050","1149150","2993100","0.002656449553001277","0.5756747552149851","43433.56","7497.119224150912","3046000","29438480","59362800","0","32531400","273699776","0","3718200","69795180","12773050","1149150","2993100","0.002656449553001277","0.5756747552149851","49441.112","7497.119224150912","3046000","29438480","59362800","0","32531400","273699776","0","3718200","69795180","12773050","1149150","2993100","0.002656449553001277","0.5756747552149851","46501.187"
,"7310.024737598463","3046000","29503440","59458800","0","32565100","273972650","0","3723700","69872400","12773050","1149600","2997500","0.002653061224489796","0.5756224489795918","59150.677","7310.024737598463","3046000","29503440","59458800","0","32565100","273972650","0","3723700","69872400","12773050","1149600","2997500","0.002653061224489796","0.5756224489795918","43856.514","7310.024737598463","3046000","29503440","59458800","0","32565100","273972650","0","3723700","69872400","12773050","1149600","2997500","0.002653061224489796","0.5756224489795918","43484.945","7310.024737598463","3046000","29503440","59458800","0","32565100","273972650","0","3723700","69872400","12773050","1149600","2997500","0.002653061224489796","0.5756224489795918","49516.206","7310.024737598463","3046000","29503440","59458800","0","32565100","273972650","0","3723700","69872400","12773050","1149600","2997500","0.002653061224489796","0.5756224489795918","46542.843"
,"7571.935772575017","3046000","29555640","59514000","0","32622400","274225084","0","3734700","69976764","12773050","1150500","2998600","0.0026496815286624203","0.5755821656050956","59198.694","7571.935772575017","3046000","29555640","59514000","0","32622400","274225084","0","3734700","69976764","12773050","1150500","2998600","0.0026496815286624203","0.5755821656050956","43894.116","7571.935772575017","3046000","29555640","59514000","0","32622400","274225084","0","3734700","69976764","12773050","1150500","2998600","0.0026496815286624203","0.5755821656050956","43530.454","7571.935772575017","3046000","29555640","59514000","0","32622400","274225084","0","3734700","69976764","12773050","1150500","2998600","0.0026496815286624203","0.5755821656050956","49586.864","7571.935772575017","3046000","29555640","59514000","0","32622400","274225084","0","3734700","69976764","12773050","1150500","2998600","0.0026496815286624203","0.5755821656050956","46603.115"
,"7749.499377544353","3060000","29607840","59546400","0","32686000","274464232","0","3736600","70079724","12773050","1151700","2998600","0.0026463104325699744","0.5755250212044105","59248.014","7749.499377544353","3060000","29607840","59546400","0","32686000","274464232","0","3736600","70079724","12773050","1151700","2998600","0.0026463104325699744","0.5755250212044105","43928.815","7749.499377544353","3060000","29607840","59546400","0","32686000","274464232","0","3736600","70079724","12773050","1151700","2998600","0.0026463104325699744","0.5755250212044105","43581.869","7749.499377544353","3060000","29607840","59546400","0","32686000","274464232","0","3736600","70079724","12773050","1151700","2998600","0.0026463104325699744","0.5755250212044105","49648.62","7749.499377544353","3060000","29607840","59546400","0","32686000","274464232","0","3736600","70079724","12773050","1151700","2998600","0.0026463104325699744","0.5755250212044105","46659.584"
,"7757.768839132356","3072000","29667000","59620800","0","32714300","274704402","0","3742900","70167708","12775950","1151700","2998600","0.0026429479034307496","0.5754985175772978","59296.056","7757.768839132356","3072000","29667000","59620800","0","32714300","274704402","0","3742900","70167708","12775950","1151700","2998600","0.0026429479034307496","0.5754985175772978","43969.234","7757.768839132356","3072000","29667000","59620800","0","32714300","274704402","0","3742900","70167708","12775950","1151700","2998600","0.0026429479034307496","0.5754985175772978","43627.633","7757.768839132356","3072000","29667000","59620800","0","32714300","274704402","0","3742900","70167708","12775950","1151700","2998600","0.0026429479034307496","0.5754985175772978","49698.043","7757.768839132356","3072000","29667000","59620800","0","32714300","274704402","0","3742900","70167708","12775950","1151700","2998600","0.0026429479034307496","0.5754985175772978","46710.31"
,"7635.935706021792","3078000","29723840","59746800","0","32748300","274939462","0","3761300","70240248","12775950","1151700","2998600","0.0026903553299492387","0.5754788494077834","59343.871","7635.935706021792","3078000","29723840","59746800","0","32748300","274939462","0","3761300","70240248","12775950","1151700","2998600","0.0026903553299492387","0.5754788494077834","44010.301","7635.935706021792","3078000","29723840","59746800","0","32748300","274939462","0","3761300","70240248","12775950","1151700","2998600","0.0026903553299492387","0.5754788494077834","43672.573","7635.935706021792","3078000","29723840","59746800","0","32748300","274939462","0","3761300","70240248","12775950","1151700","2998600","0.0026903553299492387","0.5754788494077834","49741.818","7635.935706021792","3078000","29723840","59746800","0","32748300","274939462","0","3761300","70240248","12775950","1151700","2998600","0.0026903553299492387","0.5754788494077834","46763.969"
,"7490.218478917572","3090000","29780680","59833200","0","32819200","275143862","0","3767100","70306704","12775950","1152150","2998600","0.002686945500633714","0.5754119138149556","59390.838","7490.218478917572","3090000","29780680","59833200","0","32819200","275143862","0","3767100","70306704","12775950","1152150","2998600","0.002686945500633714","0.5754119138149556","44063.793","7490.218478917572","3090000","29780680","59833200","0","32819200","275143862","0","3767100","70306704","12775950","1152150","2998600","0.002686945500633714","0.5754119138149556","43729.858","7490.218478917572","3090000","29780680","59833200","0","32819200","275143862","0","3767100","70306704","12775950","1152150","2998600","0.002686945500633714","0.5754119138149556","49788.107","7490.218478917572","3090000","29780680","59833200","0","32819200","275143862","0","3767100","70306704","12775950","1152150","2998600","0.002686945500633714","0.5754119138149556","46814.461"
,"7153.174701551193","3090000","29842160","59996400","0","32860900","275352350","0","3775600","70386264","12790450","1152300","3000800","0.0026835443037974685","0.575346835443038","59499.292","7153.174701551193","3090000","29842160","59996400","0","32860900","275352350","0","3775600","70386264","12790450","1152300","3000800","0.0026835443037974685","0.575346835443038","44203.026","7153.174701551193","3090000","29842160","59996400","0","32860900","275352350","0","3775600","70386264","12790450","1152300","3000800","0.0026835443037974685","0.575346835443038","43845.329","7153.174701551193","3090000","29842160","59996400","0","32860900","275352350","0","3775600","70386264","12790450","1152300","3000800","0.0026835443037974685","0.575346835443038","49897.57","7153.174701551193","3090000","29842160","59996400","0","32860900","275352350","0","3775600","70386264","12790450","1152300","3000800","0.0026835443037974685","0.575346835443038","46941.369"
,"7291.362818259206","3090000","29911760","59998800","0","32882600","275579234","0","3794400","70451316","12899200","1154700","3033800","0.0026801517067003796","0.5753190054782975","59551.997","7291.362818259206","3090000","29911760","59998800","0","32882600","275579234","0","3794400","70451316","12899200","1154700","3033800","0.0026801517067003796","0.5753190054782975","44252.57","7291.362818259206","3090000","29911760","59998800","0","32882600","275579234","0","3794400","70451316","12899200","1154700","3033800","0.0026801517067003796","0.5753190054782975","43882.848","7291.362818259206","3090000","29911760","59998800","0","32882600","275579234","0","3794400","70451316","12899200","1154700","3033800","0.0026801517067003796","0.5753190054782975","49952.671","7291.362818259206","3090000","29911760","59998800","0","32882600","275579234","0","3794400","70451316","12899200","1154700","3033800","0.0026801517067003796","0.5753190054782975","46994.519"
,"7097.620272057155","3090000","29951200","60004800","0","32938100","275883790","0","3812600","70525260","12997800","1163850","3040400","0.002676767676767677","0.5752744107744108","59605.381","7097.620272057155","3090000","29951200","60004800","0","32938100","275883790","0","3812600","70525260","12997800","1163850","3040400","0.002676767676767677","0.5752744107744108","44296.771","7097.620272057155","3090000","29951200","60004800","0","32938100","275883790","0","3812600","70525260","12997800","1163850","3040400","0.002676767676767677","0.5752744107744108","43920.11","7097.620272057155","3090000","29951200","60004800","0","32938100","275883790","0","3812600","70525260","12997800","1163850","3040400","0.002676767676767677","0.5752744107744108","50024.241","7097.620272057155","3090000","29951200","60004800","0","32938100","275883790","0","3812600","70525260","12997800","1163850","3040400","0.002676767676767677","0.5752744107744108","47049.551"
,"7139.435837232005","3090000","30002240","60082800","0","32996700","276194478","0","3816900","70606692","13026800","1168800","3047000","0.002673392181588903","0.5752265657839428","59645.99","7139.435837232005","3090000","30002240","60082800","0","32996700","276194478","0","3816900","70606692","13026800","1168800","3047000","0.002673392181588903","0.5752265657839428","44348.397","7139.435837232005","3090000","30002240","60082800","0","32996700","276194478","0","3816900","70606692","13026800","1168800","3047000","0.002673392181588903","0.5752265657839428","43957.229","7139.435837232005","3090000","30002240","60082800","0","32996700","276194478","0","3816900","70606692","13026800","1168800","3047000","0.002673392181588903","0.5752265657839428","50082.124","7139.435837232005","3090000","30002240","60082800","0","32996700","276194478","0","3816900","70606692","13026800","1168800","3047000","0.002673392181588903","0.5752265657839428","47120.376"
,"6950.458183564901","3100000","30064880","60172800","0","33042700","276463264","0","3821500","70702632","13047100","1169850","3050300","0.002670025188916877","0.5751637279596977","59671.334","6950.458183564901","3100000","30064880","60172800","0","33042700","276463264","0","3821500","70702632","13047100","1169850","3050300","0.002670025188916877","0.5751637279596977","44408.658","6950.458183564901","3100000","30064880","60172800","0","33042700","276463264","0","3821500","70702632","13047100","1169850","3050300","0.002670025188916877","0.5751637279596977","44000.214","6950.458183564901","3100000","30064880","60172800","0","33042700","276463264","0","3821500","70702632","13047100","1169850","3050300","0.002670025188916877","0.5751637279596977","50129.72","6950.458183564901","3100000","30064880","60172800","0","33042700","276463264","0","3821500","70702632","13047100","1169850","3050300","0.002670025188916877","0.5751637279596977","47174.674"
